BG_hov
150.1857974714984
150.1901433111401
150.1948946571635
150.20007102532873
150.2056917745458
150.21177607394335
150.21834287246895
150.2254108709246
150.23299849633733
150.24112387856118
150.24980482901054
150.259058821418
150.26890297451604
150.27935403654075
150.2904283714591
150.30214194682168
150.3145103231482
150.32754864475442
150.34127163193259
150.35569357440158
150.37082832594484
150.38668930015976
150.40328946724324
150.42064135174385
150.43875703121273
150.45764813568928
150.47732584796105
150.49780090454092
150.51908359730515
150.5411837757438
150.56411084977114
150.5878737930537
150.61248114680976
150.63794102404052
150.66426111415572
150.69144868795442
150.71951060293068
150.74845330886941
150.77828285370327
150.8090048896036
150.8406246792775
150.8731471024473
150.90657666248939
150.9409174932111
150.97617336574453
151.01234769554014
151.04944354944152
151.08746365282542
151.1264103967922
151.1662858453927
151.20709174287768
151.24882952095894
151.29150030607033
151.33510492661847
151.37964392021348
151.42511754087104
151.47152576617813
151.51886830441444
151.56714460162252
151.616353848622
151.66649498795942
151.71756672079152
151.76956751369525
151.82249560540095
151.8763490134452
151.93112554073946
151.98682278205195
152.04343813039873
152.10096878334397
152.159411749205
152.21876385316193
152.27902174326914
152.34018189636836
152.40224062390146
152.4651940776227
152.52903825520963
152.59376900577112
152.65938203525482
152.72587291175063
152.79323707069236
152.8614698199575
152.93056634486413
153.0005217130671
153.07133087935176
153.1429886903284
153.21548988902578
153.28882911938564
153.3630009306587
153.43799978170338
153.51382004518732
153.5904560116939
153.66790189373313
153.7461518296605
153.8251998875018
153.9050400686879
153.9856663116987
154.06707249561907
154.14925244360612
154.2321999262709
154.315908664975
154.40037233504341
154.48558456889393
154.57153895908758
154.65822906129728
154.74564839719864
154.83379045728432
154.92264870360157
155.01221657241607
155.1024874768022
155.19345480916218
155.28511194367368
155.3774522386694
155.47046903894812
155.56415567801938
155.65850548028337
155.75351176314604
155.84916783907238
155.9454670175777
156.04240260715892
156.13996791716738
156.2381562596229
156.33696095097247
156.43637531379304
156.53639267844008
156.6370063846437
156.7382097830522
156.839996236726
156.94235912258048
157.0452918327822
157.1487877760958
157.25284037918613
