BG,CHO,INS
73.93075551086642,0.0,5.96
73.87277992342834,0.0,5.96
73.80319812018735,0.0,5.96
73.72218153542869,0.0,5.96
73.62992501402861,0.0,5.96
73.52664467171796,0.0,5.96
73.4125758514924,0.0,5.96
73.28797117629206,0.0,5.96
73.15309869744542,0.0,5.96
73.00824013784963,0.0,5.96
72.8536892284267,0.0,5.96
72.68975013603969,0.0,5.96
72.51673598076368,0.0,5.96
72.33496744017518,0.0,5.96
72.14477143813929,0.0,5.96
71.94647991543351,0.0,5.96
71.74042867944203,0.0,5.96
71.52695633007937,0.0,5.96
71.30640325905495,0.0,5.96
71.07911071956451,0.0,5.96
70.84541996348862,0.0,5.96
70.6056714431883,0.0,5.96
70.36020407501256,0.0,5.96
70.1093545616682,0.0,5.96
69.85345677064826,0.0,5.96
69.59284116596925,0.0,5.96
69.32783429052817,0.0,5.96
69.05875829645666,0.0,5.96
68.78593052091982,0.0,5.96
68.50966310488242,0.0,5.96
68.23026265244093,0.0,5.96
67.94802992839952,0.0,5.96
67.663259591848,0.0,5.96
67.37623996358053,0.0,5.96
67.08725282527551,0.0,5.96
66.79657324843812,0.0,5.96
66.50446945118763,0.0,5.96
